h,school,wt,lambda1,lambda2,lambda3,lambda4,lambda5,tau1,tau2,tau3,tau4,tau5
589,B543,0.8662058031098744,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
590,B543,0.8662058031098744,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
591,B543,0.8662058031098744,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
592,B543,0.8662058031098744,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
593,B543,0.8662058031098744,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
594,B543,0.8662058031098744,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
595,B543,0.8662058031098744,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
596,B543,0.8662058031098744,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
597,B543,0.8662058031098744,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
598,B543,0.8662058031098744,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
599,B543,0.8662058031098744,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
600,B543,0.8662058031098744,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
601,B543,0.8662058031098744,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
602,B543,0.8662058031098744,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
603,B543,0.8662058031098744,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
604,B543,0.8662058031098744,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
605,B543,0.8662058031098744,-0.017746620457058396,-0.08780456186476643,-0.18398486431266442,-0.036079625600826074,-1.4452005097959344,-0.3088598338550377,-1.5490010882316834,-2.8697001647614946,-1.490460044864328,6.984189842020447
606,B543,0.8662058031098744,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
607,B543,0.8662058031098744,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
608,B543,0.8662058031098744,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
609,B543,0.8662058031098744,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
610,B543,0.8662058031098744,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
611,B543,0.8662058031098744,-0.11915494321155691,-0.16199389072062062,-0.9758236835950325,0.15574017189919986,-0.2464243167635635,-0.4622614109930024,5.4763526616522284,-3.0943744905426342,5.4266500111353055,-0.9846377436532153
612,B543,0.8662058031098744,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
613,B563,0.9077277708906514,-1.2020757869967575,0.6219140852968622,-3.1896670461740615,-1.732017039252782,-1.0020466887306687,9.349735695631992,4.9920764589838535,-3.520827253694234,-1.9678524213372595,-1.1916620426200402
614,B563,0.9077277708906514,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
615,B563,0.9077277708906514,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
616,B563,0.9077277708906514,-0.08784754689794898,-0.38179031817788495,-0.6893869134010836,-0.24763030178464485,-0.4434038574251444,-0.40660574775398,-1.7117749204598405,-3.0164908676033084,5.513797580256298,6.81880497010419
617,B563,0.9077277708906514,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
618,B563,0.9077277708906514,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
619,B563,0.9077277708906514,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
620,B563,0.9077277708906514,-0.16185600423742483,0.6500278880552355,0.8123095328888673,0.9586016033258273,-0.37847702537873407,-0.5389289534623508,5.2266510213518425,3.3579129288440637,5.259783322150943,-1.0453006452157019
621,B563,0.9077277708906514,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
622,B563,0.9077277708906514,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
623,B563,0.9077277708906514,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
624,B563,0.9077277708906514,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
625,B563,0.9077277708906514,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
626,B563,0.9077277708906514,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
627,B563,0.9077277708906514,-0.017746620457058396,-0.08780456186476643,-0.18398486431266442,-0.036079625600826074,-1.4452005097959344,-0.3088598338550377,-1.5490010882316834,-2.8697001647614946,-1.490460044864328,6.984189842020447
628,B563,0.9077277708906514,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
629,B563,0.9077277708906514,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
630,B563,0.9077277708906514,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
631,B563,0.9077277708906514,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
632,B563,0.9077277708906514,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
633,B563,0.9077277708906514,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
634,B563,0.9077277708906514,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
635,B563,0.9077277708906514,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
636,B563,0.9077277708906514,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
637,B625,0.9068669574521587,-0.017746620457058396,-0.08780456186476643,-0.18398486431266442,-0.036079625600826074,-1.4452005097959344,-0.3088598338550377,-1.5490010882316834,-2.8697001647614946,-1.490460044864328,6.984189842020447
638,B625,0.9068669574521587,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
639,B625,0.9068669574521587,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
640,B625,0.9068669574521587,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
641,B625,0.9068669574521587,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
642,B625,0.9068669574521587,-0.06044768148292628,-0.3190787153523331,0.036440144124619205,-0.2588522658922665,-0.4533240393789735,-0.38552737632438616,-1.69102949951874,3.5834254532284664,-1.5840793984321488,6.825870960792904
643,B625,0.9068669574521587,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
644,B625,0.9068669574521587,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
645,B625,0.9068669574521587,-0.16185600423742483,0.6500278880552355,0.8123095328888673,0.9586016033258273,-0.37847702537873407,-0.5389289534623508,5.2266510213518425,3.3579129288440637,5.259783322150943,-1.0453006452157019
646,B625,0.9068669574521587,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
647,B625,0.9068669574521587,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
648,B625,0.9068669574521587,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
649,B625,0.9068669574521587,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
650,B625,0.9068669574521587,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
651,B625,0.9068669574521587,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
652,B625,0.9068669574521587,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
653,B625,0.9068669574521587,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
654,B625,0.9068669574521587,-0.017746620457058396,-0.08780456186476643,-0.18398486431266442,-0.036079625600826074,-1.4452005097959344,-0.3088598338550377,-1.5490010882316834,-2.8697001647614946,-1.490460044864328,6.984189842020447
655,B625,0.9068669574521587,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
656,B625,0.9068669574521587,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
657,B625,0.9068669574521587,-0.08784754689794898,-0.38179031817788495,-0.6893869134010836,-0.24763030178464485,-0.4434038574251444,-0.40660574775398,-1.7117749204598405,-3.0164908676033084,5.513797580256298,6.81880497010419
658,B625,0.9068669574521587,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
659,B625,0.9068669574521587,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
660,B625,0.9068669574521587,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
661,B625,0.9068669574521587,-0.24462220385554773,1.3766425857095035,1.30680395865212,1.7229185583010866,2.0081024688242683,-0.6416576118262829,4.980055134294224,3.2115785556499254,5.0904746195613,6.417643657370617
662,B625,0.9068669574521587,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
663,B625,0.9068669574521587,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
664,B625,0.9068669574521587,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
665,B625,0.9068669574521587,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
666,B625,0.9068669574521587,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
667,B657,0.8779757681172431,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
668,B657,0.8779757681172431,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
669,B657,0.8779757681172431,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
670,B657,0.8779757681172431,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
671,B657,0.8779757681172431,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
672,B657,0.8779757681172431,-0.16185600423742483,0.6500278880552355,0.8123095328888673,0.9586016033258273,-0.37847702537873407,-0.5389289534623508,5.2266510213518425,3.3579129288440637,5.259783322150943,-1.0453006452157019
673,B657,0.8779757681172431,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
674,B657,0.8779757681172431,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
675,B657,0.8779757681172431,-0.17452127741465712,0.5958781261816752,0.7851913209482483,-0.6839690961578013,1.0063058164534782,-0.5439116979273406,5.236333064743699,3.3621794759331545,-1.7444750376150104,6.5830285292868735
676,B657,0.8779757681172431,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
677,B657,0.8779757681172431,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
678,B657,0.8779757681172431,-0.13054860792381684,-0.6130644716654516,0.5580527818284912,0.5552311296419825,0.5484726129918166,-0.4832732902233285,-1.8538033317468972,3.4328245329452374,5.346930891271937,6.660486088876647
679,B657,0.8779757681172431,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
680,B657,0.8779757681172431,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
681,B657,0.8779757681172431,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
682,B657,0.8779757681172431,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
683,B657,0.8779757681172431,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
684,B657,0.8779757681172431,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
685,B657,0.8779757681172431,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
686,B657,0.8779757681172431,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
687,B657,0.8779757681172431,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
688,B657,0.8779757681172431,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
689,B657,0.8779757681172431,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
690,B657,0.8779757681172431,-0.049054016770666335,-0.9427583502484489,-0.4704216345066135,-0.18517176519370274,-0.0861804215019898,-0.36451549709406006,5.732630592101705,-2.94758378770082,-1.545824136772157,-0.9161550918233168
691,B657,0.8779757681172431,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
692,B657,0.8779757681172431,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
693,B665,0.8956685855285776,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
694,B665,0.8956685855285776,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
695,B665,0.8956685855285776,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
696,B665,0.8956685855285776,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
697,B665,0.8956685855285776,-0.09175507779653422,-0.13073657147259288,0.2906968951849954,-0.4079444054851432,-0.2182331301171604,-0.44118303956340854,5.482928951801319,3.5085138491272927,-1.639443490339978,-0.9768179933858033
698,B665,0.8956685855285776,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
699,B665,0.8956685855285776,-0.005081347279826069,-0.07468352928737049,-0.17630522729558443,-1.0119472567599044,0.005157401865678896,-0.3038770893900479,-1.5487435207411027,-2.870731141183077,5.683106282845942,-0.8806651027890461
700,B665,0.8956685855285776,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
701,B665,0.8956685855285776,-0.06044768148292628,-0.3190787153523331,0.036440144124619205,-0.2588522658922665,-0.4533240393789735,-0.38552737632438616,-1.69102949951874,3.5834254532284664,-1.5840793984321488,6.825870960792904
702,B665,0.8956685855285776,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
703,B665,0.8956685855285776,-0.04778240830569395,-0.3059576827749372,0.06355835606523826,-0.2090858253332769,-0.12689530674949165,-0.3805446318593964,-1.6907719320281593,3.5791589061393756,5.516239593861579,-0.9413280043515326
704,B665,0.8956685855285776,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
705,B665,0.8956685855285776,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
706,B665,0.8956685855285776,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
707,B665,0.8956685855285776,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
708,B665,0.8956685855285776,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
709,B665,0.8956685855285776,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
710,B665,0.8956685855285776,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
711,B665,0.8956685855285776,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
712,B665,0.8956685855285776,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
713,B665,0.8956685855285776,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
714,B665,0.8956685855285776,0.022318518135196627,-0.011971926461818624,-0.45805428163863365,0.017172424780391625,0.03334858851208204,-0.2827987179604541,-1.5279980998000022,3.7297598264226046,-1.4790478511571163,-0.8728453525216341
715,B665,0.8956685855285776,0.0650195791610645,0.21930222702574806,0.3290968217928347,0.23994506507183208,0.16540129712725257,-0.2061311754911056,-1.3859696885129456,-2.7239404383412635,-1.3854284975892954,-0.8121824509591475
